permit_number,issue_date,full_address,source_file,latitude,longitude,geocoded_address,geocode_status
BLDC-2024-050841,1/13/2025,"20816 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0403184,-77.43655059999999,"20816 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050842,1/13/2025,"20826 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0401584,-77.436549,"20826 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051026,1/13/2025,"20815 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0403564,-77.4369493,"20815 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051045,1/13/2025,"20833 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0400644,-77.43695579999999,"20833 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051067,1/13/2025,"20823 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0402271,-77.436959,"20823 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051068,1/13/2025,"20819 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.04029260000001,-77.43695799999999,"20819 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051069,1/13/2025,"20815 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0403564,-77.4369493,"20815 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051070,1/13/2025,"20827 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0401598,-77.4369566,"20827 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051242,1/13/2025,"20831 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0400933,-77.4369543,"20831 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051243,1/13/2025,"20825 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0401939,-77.4369572,"20825 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051244,1/13/2025,"20821 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0402603,-77.4369574,"20821 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051245,1/13/2025,"20817 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0403292,-77.4369486,"20817 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051246,1/13/2025,"20829 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0401283,-77.4369538,"20829 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051513,1/13/2025,"24190 THURSO SQ, STERLING, VA 20166",permits_2025_01.pdf,38.9484059,-77.53295539999999,"24190 Thurso Sq, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051514,1/13/2025,"24208 THURSO SQ, STERLING, VA 20166",permits_2025_01.pdf,38.948225,-77.532613,"24208 Thurso Sq, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051524,1/13/2025,"24200 THURSO SQ, STERLING, VA 20166",permits_2025_01.pdf,38.9483132,-77.5327705,"24200 Thurso Sq, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051530,1/13/2025,"24202 THURSO SQ, STERLING, VA 20166",permits_2025_01.pdf,38.948302,-77.5327339,"24202 Thurso Sq, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051607,1/13/2025,"20788 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.04084659999999,-77.4365432,"20788 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051617,1/13/2025,"20810 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0404814,-77.4365516,"20810 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051629,1/13/2025,"20802 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0406142,-77.4365473,"20802 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051630,1/13/2025,"20798 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0406806,-77.4365452,"20798 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051631,1/13/2025,"20794 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0407453,-77.4365475,"20794 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051632,1/13/2025,"20788 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.04084659999999,-77.4365432,"20788 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051633,1/13/2025,"20806 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0405443,-77.4365462,"20806 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051695,1/13/2025,"20808 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0405181,-77.4365527,"20808 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051706,1/13/2025,"20800 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0406474,-77.4365474,"20800 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051707,1/13/2025,"20796 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0407147,-77.4365485,"20796 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051708,1/13/2025,"20792 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0407794,-77.4365475,"20792 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051709,1/13/2025,"20790 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0408134,-77.43653979999999,"20790 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051710,1/13/2025,"20804 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.04058089999999,-77.436545,"20804 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051728,1/13/2025,"24194 THURSO SQ, STERLING, VA 20166",permits_2025_01.pdf,38.9483521,-77.53289029999999,"24194 Thurso Sq, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051731,1/13/2025,"24208 THURSO SQ, STERLING, VA 20166",permits_2025_01.pdf,38.948225,-77.532613,"24208 Thurso Sq, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051735,1/13/2025,"24204 THURSO SQ, STERLING, VA 20166",permits_2025_01.pdf,38.9482904,-77.532696,"24204 Thurso Sq, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051737,1/13/2025,"24198 THURSO SQ, STERLING, VA 20166",permits_2025_01.pdf,38.9483247,-77.532808,"24198 Thurso Sq, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051744,1/13/2025,"24206 THURSO SQ, STERLING, VA 20166",permits_2025_01.pdf,38.9482769,-77.53265189999999,"24206 Thurso Sq, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051745,1/13/2025,"24192 THURSO SQ, STERLING, VA 20166",permits_2025_01.pdf,38.9483713,-77.5329485,"24192 Thurso Sq, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051746,1/13/2025,"24196 THURSO SQ, STERLING, VA 20166",permits_2025_01.pdf,38.948338,-77.53284909999999,"24196 Thurso Sq, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051874,1/13/2025,"45181 DROWES TER, STERLING, VA 20166",permits_2025_01.pdf,39.0405306,-77.4373931,"45181 Drowes Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051882,1/13/2025,"45181 DROWES TER, STERLING, VA 20166",permits_2025_01.pdf,39.0405306,-77.4373931,"45181 Drowes Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051885,1/13/2025,"45191 DROWES TER, STERLING, VA 20166",permits_2025_01.pdf,39.0405295,-77.4371835,"45191 Drowes Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051886,1/13/2025,"45193 DROWES TER, STERLING, VA 20166",permits_2025_01.pdf,39.0405288,-77.4371402,"45193 Drowes Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051887,1/13/2025,"45197 DROWES TER, STERLING, VA 20166",permits_2025_01.pdf,39.0405282,-77.43705369999999,"45197 Drowes Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051888,1/13/2025,"45201 DROWES TER, STERLING, VA 20166",permits_2025_01.pdf,39.0405289,-77.4369688,"45201 Drowes Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051889,1/13/2025,"45207 DROWES TER, STERLING, VA 20166",permits_2025_01.pdf,39.0405337,-77.43684739999999,"45207 Drowes Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-051890,1/13/2025,"45185 DROWES TER, STERLING, VA 20166",permits_2025_01.pdf,39.0405313,-77.4373066,"45185 Drowes Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-052030,1/13/2025,"45183 DROWES TER, STERLING, VA 20166",permits_2025_01.pdf,39.0405306,-77.4373473,"45183 Drowes Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-052327,1/13/2025,"45189 DROWES TER, STERLING, VA 20166",permits_2025_01.pdf,39.0405281,-77.4372243,"45189 Drowes Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-052328,1/13/2025,"45195 DROWES TER, STERLING, VA 20166",permits_2025_01.pdf,39.0405275,-77.43709609999999,"45195 Drowes Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-052329,1/13/2025,"45199 DROWES TER, STERLING, VA 20166",permits_2025_01.pdf,39.0405276,-77.43701209999999,"45199 Drowes Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-052330,1/13/2025,"45203 DROWES TER, STERLING, VA 20166",permits_2025_01.pdf,39.0405296,-77.4369306,"45203 Drowes Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-052331,1/13/2025,"45205 DROWES TER, STERLING, VA 20166",permits_2025_01.pdf,39.0405277,-77.4368865,"45205 Drowes Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-052332,1/13/2025,"45187 DROWES TER, STERLING, VA 20166",permits_2025_01.pdf,39.0405294,-77.4372684,"45187 Drowes Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-052660,1/13/2025,"44593 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.0575337,-77.458148,"44593 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-052670,1/13/2025,"44575 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.0576889,-77.4584617,"44575 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-052672,1/13/2025,"44587 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.0575765,-77.4582535,"44587 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-052673,1/13/2025,"44585 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.05760069999999,-77.4582927,"44585 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-052674,1/13/2025,"44579 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.0576506,-77.4583979,"44579 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-052675,1/13/2025,"44593 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.0575337,-77.458148,"44593 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-052864,1/13/2025,"44591 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.0575491,-77.4581774,"44591 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-052867,1/13/2025,"44583 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.0576151,-77.4583217,"44583 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-052868,1/13/2025,"44581 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.0576393,-77.4583675,"44581 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-052869,1/13/2025,"44577 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.0576766,-77.45842999999999,"44577 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-052870,1/13/2025,"44589 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.0575631,-77.45822849999999,"44589 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-052917,1/13/2025,"44592 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.0577939,-77.4579323,"44592 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-052941,1/13/2025,"44574 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.0579525,-77.45825049999999,"44574 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-052946,1/13/2025,"44584 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.05786459999999,-77.4580757,"44584 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-052947,1/13/2025,"44586 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.0578499,-77.4580357,"44586 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-052948,1/13/2025,"44592 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.0577939,-77.4579323,"44592 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-052949,1/13/2025,"44578 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.0579199,-77.4581738,"44578 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-053259,1/13/2025,"44576 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.057936,-77.4582209,"44576 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-053264,1/13/2025,"44582 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.05788,-77.45810829999999,"44582 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-053265,1/13/2025,"44588 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.0578328,-77.4580014,"44588 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-053266,1/13/2025,"44590 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.0578106,-77.4579675,"44590 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-053267,1/13/2025,"44580 STRABANE TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.0579056,-77.4581461,"44580 Strabane Ter, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-054136,1/13/2025,"42526 INVERGORDON TER, STERLING, VA 20166",permits_2025_01.pdf,38.9494847,-77.5317477,"42526 Invergordon Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-054141,1/13/2025,"42548 INVERGORDON TER, STERLING, VA 20166",permits_2025_01.pdf,38.9494146,-77.5312594,"42548 Invergordon Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-054253,1/13/2025,"42526 INVERGORDON TER, STERLING, VA 20166",permits_2025_01.pdf,38.9494847,-77.5317477,"42526 Invergordon Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-054269,1/13/2025,"42536 INVERGORDON TER, STERLING, VA 20166",permits_2025_01.pdf,38.9494151,-77.53161759999999,"42536 Invergordon Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-054270,1/13/2025,"42540 INVERGORDON TER, STERLING, VA 20166",permits_2025_01.pdf,38.9493583,-77.5315134,"42540 Invergordon Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-054271,1/13/2025,"42544 INVERGORDON TER, STERLING, VA 20166",permits_2025_01.pdf,38.9493219,-77.5314461,"42544 Invergordon Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-054272,1/13/2025,"42548 INVERGORDON TER, STERLING, VA 20166",permits_2025_01.pdf,38.9494146,-77.5312594,"42548 Invergordon Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-054273,1/13/2025,"42532 INVERGORDON TER, STERLING, VA 20166",permits_2025_01.pdf,38.9494528,-77.5316876,"42532 Invergordon Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-054295,1/13/2025,"42528 INVERGORDON TER, STERLING, VA 20166",permits_2025_01.pdf,38.9494782,-77.5317355,"42528 Invergordon Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-054298,1/13/2025,"42534 INVERGORDON TER, STERLING, VA 20166",permits_2025_01.pdf,38.9494338,-77.5316519,"42534 Invergordon Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-054299,1/13/2025,"42538 INVERGORDON TER, STERLING, VA 20166",permits_2025_01.pdf,38.9493964,-77.5315833,"42538 Invergordon Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-054300,1/13/2025,"42542 INVERGORDON TER, STERLING, VA 20166",permits_2025_01.pdf,38.9493364,-77.5314732,"42542 Invergordon Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-054301,1/13/2025,"42546 INVERGORDON TER, STERLING, VA 20166",permits_2025_01.pdf,38.949299,-77.5314037,"42546 Invergordon Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-054302,1/13/2025,"42530 INVERGORDON TER, STERLING, VA 20166",permits_2025_01.pdf,38.9494718,-77.53172339999999,"42530 Invergordon Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-055975,1/13/2025,"22407 FOXHOUND LN, MIDDLEBURG, VA 20117",permits_2025_01.pdf,39.0102801,-77.7544748,"22407 Foxhound Ln, Middleburg, VA 20117, USA",SUCCESS
BLDC-2024-057170,1/13/2025,"22137 MIDMOORE DR, ASHBURN, VA 20148",permits_2025_01.pdf,39.0051555,-77.4975072,"22137 Midmoore Dr, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-060672,1/13/2025,"1304 SQUIRE CT, STERLING, VA 20166",permits_2025_01.pdf,39.021572,-77.4347998,"1304 Squire Ct, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-060676,1/13/2025,"44854 INTERCONNECTION PL, ASHBURN, VA 20147",permits_2025_01.pdf,39.0271064,-77.45286349999999,"44854 Interconnection Plz, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-063020,1/13/2025,"1043 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.096574,-77.5400073,"1043 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-063038,1/13/2025,"1025 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0968144,-77.5397946,"1025 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-063048,1/13/2025,"1027 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0967892,-77.5398131,"1027 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-063052,1/13/2025,"1031 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0967347,-77.5398625,"1031 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-063440,1/13/2025,"1029 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0967608,-77.5398384,"1029 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-063453,1/13/2025,"1035 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0966829,-77.5399111,"1035 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-063466,1/13/2025,"1033 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0967073,-77.5398864,"1033 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-063475,1/13/2025,"1039 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0966267,-77.5399578,"1039 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-063483,1/13/2025,"1037 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0966517,-77.5399339,"1037 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-063489,1/13/2025,"1043 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.096574,-77.5400073,"1043 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-063492,1/13/2025,"1041 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0966025,-77.5399843,"1041 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-064187,1/13/2025,"1009 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0970624,-77.5395679,"1009 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-064242,1/13/2025,"1015 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0969815,-77.5396387,"1015 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-064261,1/13/2025,"1013 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.09700540000001,-77.5396143,"1013 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-064312,1/13/2025,"1019 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.09692829999999,-77.5396839,"1019 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-064362,1/13/2025,"1017 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0969531,-77.5396631,"1017 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-064382,1/13/2025,"1023 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0968732,-77.5397327,"1023 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-064388,1/13/2025,"1021 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0969017,-77.53971179999999,"1021 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2025-000388,1/13/2025,"20 PIDGEON HILL DR Unit: 202, STERLING, VA 20165",permits_2025_01.pdf,39.03825700000001,-77.410872,"20 Pidgeon Hill Dr suite 202, Sterling, VA 20165, USA",SUCCESS
BLDR-2024-053345,1/13/2025,"40628 WOODSIDE PL, LEESBURG, VA 20175",permits_2025_01.pdf,39.0551076,-77.59704669999999,"40628 Woodside Pl, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-057636,1/13/2025,"21382 MONT BLANC PL, ASHBURN, VA 20148",permits_2025_01.pdf,39.025412,-77.529127,"21382 Mont Blanc Pl, Ashburn, VA 20148, USA",SUCCESS
BLDR-2024-058667,1/13/2025,"13427 MOUNTAIN RD, LOVETTSVILLE, VA 20180",permits_2025_01.pdf,39.2451004,-77.6995316,"13427 Mountain Rd, Lovettsville, VA 20180, USA",SUCCESS
BLDR-2024-060194,1/13/2025,"38841 SIR RICHARD LN, HAMILTON, VA 20158",permits_2025_01.pdf,39.1526103,-77.65866439999999,"38841 Sir Richard Ln, Hamilton, VA 20158, USA",SUCCESS
BLDR-2024-060400,1/13/2025,"22823 TRAILING ROSE CT, ASHBURN, VA 20148",permits_2025_01.pdf,38.9858875,-77.5491481,"22823 Trailing Rose Ct, Brambleton, VA 20148, USA",SUCCESS
BLDR-2024-060446,1/13/2025,"42807 CATTAIL CREEK DR, LEESBURG, VA 20176",permits_2025_01.pdf,39.108974,-77.519747,"42807 Cattail Crk Dr, Leesburg, VA 20176, USA",SUCCESS
BLDR-2024-060452,1/13/2025,"42803 CATTAIL CREEK DR, LEESBURG, VA 20176",permits_2025_01.pdf,39.108996,-77.519893,"42803 Cattail Crk Dr, Leesburg, VA 20176, USA",SUCCESS
BLDR-2024-060466,1/13/2025,"42853 CATTAIL CREEK DR, LEESBURG, VA 20176",permits_2025_01.pdf,39.108073,-77.51848,"42853 Cattail Crk Dr, Leesburg, VA 20176, USA",SUCCESS
BLDR-2024-061522,1/13/2025,"42555 ROSALIND ST, ASHBURN, VA 20148",permits_2025_01.pdf,39.0303217,-77.529124,"42555 Rosalind St, Ashburn, VA 20148, USA",SUCCESS
BLDR-2024-062208,1/13/2025,"12993 SAGLE RD, PURCELLVILLE, VA 20132",permits_2025_01.pdf,39.260749,-77.7352981,"12993 Sagle Rd, Purcellville, VA 20132, USA",SUCCESS
BLDR-2024-062945,1/13/2025,"21822 ENGLESIDE PL, ASHBURN, VA 20148",permits_2025_01.pdf,39.0132655,-77.51960009999999,"21822 Engleside Pl, Ashburn, VA 20148, USA",SUCCESS
BLDR-2024-063010,1/13/2025,"203 CHATFIELD CT NE, LEESBURG, VA 20176",permits_2025_01.pdf,39.1197024,-77.555695,"203 Chatfield Ct NE, Leesburg, VA 20176, USA",SUCCESS
BLDR-2024-064205,1/13/2025,"13622 OLD SPRINGHOUSE CT, LOVETTSVILLE, VA 20180",permits_2025_01.pdf,39.2400673,-77.66897399999999,"13622 Old Springhouse Ct, Lovettsville, VA 20180, USA",SUCCESS
BLDR-2024-065593,1/13/2025,"41546 MAYFIELD MEADOW DR, ALDIE, VA 20105",permits_2025_01.pdf,38.9634991,-77.58689199999999,"41546 Mayfield Mdw Dr, Aldie, VA 20105, USA",SUCCESS
BLDR-2025-000339,1/13/2025,"40588 HURLEY LN, PAEONIAN SPRINGS, VA 20129",permits_2025_01.pdf,39.1654001,-77.5962746,"40588 Hurley Ln, Paeonian Springs, VA 20129, USA",SUCCESS
BLDR-2025-000424,1/13/2025,"20268 ST LOUIS RD, PURCELLVILLE, VA 20132",permits_2025_01.pdf,39.0569651,-77.7564397,"20268 St Louis Rd, Purcellville, VA 20132, USA",SUCCESS
BLDR-2025-000479,1/13/2025,"20327 BRENTMEADE TER, STERLING, VA 20165",permits_2025_01.pdf,39.0527833,-77.3829073,"20327 Brentmeade Terrace, Sterling, VA 20165, USA",SUCCESS
BLDR-2025-000970,1/13/2025,"494 GLADE FERN TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0891275,-77.55418449999999,"494 Glade Fern Terrace SE, Leesburg, VA 20175, USA",SUCCESS
BLDR-2025-001343,1/13/2025,"22800 STRATUS PL, ASHBURN, VA 20148",permits_2025_01.pdf,38.9863372,-77.5532403,"22800 Stratus Pl, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-048616,1/14/2025,"43530 YUKON DR, ASHBURN, VA 20147",permits_2025_01.pdf,39.0106861,-77.4937498,"43530 Yukon Dr, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-053878,1/14/2025,"24140 NEWTONMORE TER, STERLING, VA 20166",permits_2025_01.pdf,38.9482843,-77.53130689999999,"24140 Newtonmore Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-053880,1/14/2025,"24122 NEWTONMORE TER, STERLING, VA 20166",permits_2025_01.pdf,38.9485595,-77.5311805,"24122 Newtonmore Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-053906,1/14/2025,"24140 NEWTONMORE TER, STERLING, VA 20166",permits_2025_01.pdf,38.9482843,-77.53130689999999,"24140 Newtonmore Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-053910,1/14/2025,"24130 NEWTONMORE TER, STERLING, VA 20166",permits_2025_01.pdf,38.9484389,-77.5312375,"24130 Newtonmore Ter, Sterling, VA 20166, USA",SUCCESS
