#RPT_NAME,LONG_SCHOOL_YEAR,DETAIL_LVL_DESC,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,GRADES_SERVED_DESC,ENROLL_PCT_ASIAN,ENROLL_PCT_NATIVE,ENROLL_PCT_BLACK,ENROLL_PCT_HISPANIC,ENROLL_PCT_MULTIRACIAL,ENROLL_PCT_WHITE,ENROLL_PCT_MIGRANT,ENROLL_PCT_ED,ENROLL_PCT_SWD,ENROLL_PCT_LEP,ENROLL_COUNT_REMEDIAL_GR_6_8,ENROLL_PCT_REMEDIAL_GR_6_8,ENROLL_COUNT_EIP_K_5,ENROLL_PERCENT_EIP_K_5,ENROLL_COUNT_REMEDIAL_GR_9_12,ENROLL_PCT_REMEDIAL_GR_9_12,ENROLL_COUNT_SPECIAL_ED_K12,ENROLL_PCT_SPECIAL_ED_K12,ENROLL_COUNT_ESOL,ENROLL_PCT_ESOL,ENROLL_COUNT_SPECIAL_ED_PK,ENROLL_PCT_SPECIAL_ED_PK,ENROLL_COUNT_VOCATION_9_12,ENROLL_PCT_VOCATION_9_12,ENROLL_COUNT_ALT_PROGRAMS,ENROLL_PCT_ALT_PROGRAMS,ENROLL_COUNT_GIFTED,ENROLL_PCT_GIFTED,ENROLL_PCT_MALE,ENROLL_PCT_FEMALE
"Enrollment_by_Subgroup_Metrics","2023-24","School","616","Bulloch County","2054","Statesboro High School","PK,09,10,11,12","2","TFS","58","9","4","27","2","68","15.9","2",,,,,"164","9.4","279","15.9","25","1.4","TFS","TFS","1018","58.1","137","10.2","197","11.3","48","52"
"Enrollment_by_Subgroup_Metrics","2023-24","School","616","Bulloch County","3054","Stilson Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","5","6","5","83","TFS","63","13.7","1",,,"136","33.3",,,"56","13.7","TFS","TFS","TFS","TFS",,,"TFS","TFS","19","4.6","48","52"
"Enrollment_by_Subgroup_Metrics","2023-24","School","616","Bulloch County","0198","William James Middle School","06,07,08","2","1","53","6","3","35","2","80","17.3","4","225","40.2",,,,,"97","17.3","TFS","TFS","TFS","TFS",,,"26","4.7","106","18.9","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","617","Burke County","0104","Blakeney Elementary","03,04,05","TFS","TFS","62","7","4","27","TFS","100","11.6","2",,,"139","19.7",,,"82","11.6","TFS","TFS","TFS","TFS",,,"TFS","TFS","80","11.4","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","617","Burke County","0288","Burke County High School","09,10,11,12","TFS","TFS","64","6","4","25","TFS","85","9.7","1",,,,,"131","11.5","110","9.7","12","1.1","TFS","TFS","616","54.2","58","6.8","59","5.2","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","617","Burke County","0188","Burke County Middle School","06,07,08","TFS","TFS","60","7","6","27","TFS","99","13.7","2","847","97.7",,,,,"119","13.7","12","1.4","TFS","TFS",,,"26","3.1","92","10.6","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","617","Burke County","0196","S G A Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","54","1","4","41","TFS","100","19.6","1",,,"55","23.4",,,"46","19.6","TFS","TFS","TFS","TFS",,,"TFS","TFS","15","6.4","47","53"
"Enrollment_by_Subgroup_Metrics","2023-24","School","617","Burke County","2056","Waynesboro Primary School","PK,KK,01,02","1","TFS","65","7","6","22","TFS","100","13.1","2",,,"101","13.7",,,"97","13.1","15","2","25","11.7",,,"TFS","TFS","43","5.8","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","618","Butts County","0104","Hampton L. Daughtry Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","34","7","8","50","TFS","96","16.3","2",,,"157","35.5",,,"72","16.3","TFS","TFS","TFS","TFS",,,"TFS","TFS","24","5.4","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","618","Butts County","0100","Henderson Middle School","06,07,08","1","TFS","33","6","6","54","TFS","77","11.1","2","215","28.7",,,,,"83","11.1","TFS","TFS","TFS","TFS",,,"22","3","76","10.1","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","618","Butts County","0111","Jackson Elementary School","PK,KK,01,02,03,04,05","1","TFS","37","8","8","47","TFS","100","14","3",,,"116","22.5",,,"72","14","14","2.7","TFS","TFS",,,"TFS","TFS","19","3.7","55","45"
"Enrollment_by_Subgroup_Metrics","2023-24","School","618","Butts County","0190","Jackson High School","09,10,11,12","1","TFS","34","5","5","55","TFS","65","12.1","1",,,,,"90","8.4","130","12.1","TFS","TFS","TFS","TFS","660","61.6","57","7.1","115","10.7","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","618","Butts County","0108","Stark Elementary School","PK,KK,01,02,03,04,05","1","TFS","25","5","6","64","TFS","89","11.5","TFS",,,"164","28",,,"67","11.5","TFS","TFS","33","40.7",,,"TFS","TFS","15","2.6","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","619","Calhoun County","0179","Calhoun County Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","96","3","1","1","TFS","84","13.5","2",,,"72","42.4",,,"23","13.5","TFS","TFS","TFS","TFS",,,"TFS","TFS","TFS","TFS","48","52"
"Enrollment_by_Subgroup_Metrics","2023-24","School","619","Calhoun County","0113","Calhoun County High School","09,10,11,12","TFS","TFS","99","1","TFS","1","TFS","96","4.3","TFS",,,,,"37","26.4","TFS","TFS","TFS","TFS","TFS","TFS","131","93.6","TFS","TFS","TFS","TFS","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","619","Calhoun County","0213","Calhoun County Middle School","06,07,08","TFS","TFS","93","6","TFS","1","1","84","9.7","6","72","69.9",,,,,"10","9.7","TFS","TFS","TFS","TFS",,,"TFS","TFS",,,"58","42"
"Enrollment_by_Subgroup_Metrics","2023-24","School","620","Camden County","0295","Camden County High School","09,10,11,12","2","TFS","24","9","9","57","TFS","50","15.9","1",,,,,"404","14.5","442","15.9","TFS","TFS","TFS","TFS","1851","66.6","104","4.8","324","11.7","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","620","Camden County","0182","Camden Middle School","06,07,08","1","TFS","24","9","11","55","TFS","57","19.4","1","147","13.9",,,,,"205","19.4","TFS","TFS","TFS","TFS",,,"37","3.6","164","15.5","56","44"
"Enrollment_by_Subgroup_Metrics","2023-24","School","620","Camden County","0187","Crooked River Elementary School","PK,KK,01,02,03,04,05","1","TFS","18","14","10","57","TFS","49","19.9","2",,,"132","23",,,"114","19.9","10","1.7","10","33.3",,,"TFS","TFS","46","8","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","620","Camden County","0195","David L Rainer Elementary School","PK,KK,01,02,03,04,05","1","TFS","23","14","11","52","TFS","58","20.3","2",,,"70","13.9",,,"102","20.3","TFS","TFS","17","47.2",,,"TFS","TFS","56","11.1","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","620","Camden County","0193","Kingsland Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","13","12","12","63","TFS","64","21.2","1",,,"53","15.4",,,"73","21.2","TFS","TFS","TFS","TFS",,,"TFS","TFS","42","12.2","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","620","Camden County","0100","Mamie Lou Gross Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","26","8","14","52","TFS","72","23.3","1",,,"104","23.8",,,"102","23.3","TFS","TFS","TFS","TFS",,,"TFS","TFS","36","8.2","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","620","Camden County","0495","Mary Lee Clark Elementary School","PK,KK,01,02,03,04,05","1","TFS","16","16","11","56","TFS","50","15.3","3",,,"91","21.1",,,"66","15.3","11","2.6","TFS","TFS",,,"TFS","TFS","63","14.6","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","620","Camden County","0189","Matilda Harris Elementary School","PK,KK,01,02,03,04,05","2","TFS","18","12","14","54","TFS","50","19.2","1",,,"110","16.9",,,"125","19.2","TFS","TFS","13","40.6",,,"TFS","TFS","88","13.5","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","620","Camden County","0110","Saint Marys Elementary School","PK,KK,01,02,03,04,05","1","TFS","16","9","10","63","TFS","62","17.6","1",,,"165","30",,,"97","17.6","TFS","TFS","10","33.3",,,"TFS","TFS","63","11.5","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","620","Camden County","0105","Saint Marys Middle School","06,07,08","2","TFS","19","11","11","57","TFS","51","16.8","2","184","16.7",,,,,"186","16.8","13","1.2","TFS","TFS",,,"10",".9","200","18.1","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","620","Camden County","0197","Sugarmill Elementary","PK,KK,01,02,03,04,05","2","TFS","16","15","9","58","TFS","41","16.2","2",,,"70","11",,,"103","16.2","TFS","TFS","TFS","TFS",,,"TFS","TFS","84","13.2","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","620","Camden County","0192","Woodbine Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","19","3","11","67","TFS","65","18.8","TFS",,,"59","17.6",,,"63","18.8","TFS","TFS","TFS","TFS",,,"TFS","TFS","35","10.4","47","53"
"Enrollment_by_Subgroup_Metrics","2023-24","School","621","Candler County","0303","Metter College and Career Academy","09,10,11,12","1","TFS","26","21","5","47","6","71","16.7","7",,,,,"19","10.6","30","16.7","13","7.2","TFS","TFS","108","60","16","11.8","TFS","TFS","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","621","Candler County","0302","Metter Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","28","18","5","48","3","92","16.3","4",,,"362","41.6",,,"142","16.3","31","3.6","24","19.7",,,"TFS","TFS","18","2.1","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","621","Candler County","0101","Metter High School","09,10,11,12","TFS","TFS","30","22","3","44","2","71","12.7","2",,,,,"19","4.1","59","12.7","TFS","TFS","TFS","TFS","248","53.6","TFS","TFS","21","4.5","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","621","Candler County","0102","Metter Middle School","06,07,08","1","TFS","25","22","3","50","5","85","13.5","5","130","25.5",,,,,"69","13.5","18","3.5","TFS","TFS",,,"10","2","32","6.3","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","0198","Bay Springs Middle School","06,07,08","1","TFS","29","12","8","49","TFS","67","14.5","7","318","35.5",,,,,"130","14.5","23","2.6","TFS","TFS",,,"TFS","TFS","172","19.2","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","2050","Bowdon Elementary School","PK,KK,01,02,03,04,05","1","TFS","11","6","8","75","TFS","81","11.2","2",,,"202","32.3",,,"70","11.2","14","2.2","TFS","TFS",,,"TFS","TFS","41","6.6","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","3050","Bowdon High School","09,10,11,12","TFS","TFS","13","7","7","72","TFS","66","14.1","1",,,,,"87","21.9","56","14.1","TFS","TFS","TFS","TFS","237","59.7","TFS","TFS","57","14.4","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","0101","Bowdon Middle School","06,07,08","1","TFS","13","8","8","70","TFS","68","14.7","5","103","33.7",,,,,"45","14.7","TFS","TFS","TFS","TFS",,,"TFS","TFS","42","13.7","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","5050","Central Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","9","15","6","68","TFS","73","13.5","10",,,"233","26.2",,,"120","13.5","73","8.2","14","14.3",,,"TFS","TFS","168","18.9","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","2052","Central High School","09,10,11,12","TFS","TFS","11","12","5","72","TFS","62","11.6","4",,,,,"251","18.5","157","11.6","34","2.5","TFS","TFS","912","67.2","37","3.7","257","18.9","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","0177","Central Middle School","06,07,08","1","TFS","11","12","4","73","TFS","62","14.9","6","291","28.3",,,,,"153","14.9","30","2.9","TFS","TFS",,,"13","1.3","258","25.1","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","0605","Glanton-Hindsman Elementary","PK,KK,01,02,03,04,05","TFS","TFS","42","11","9","38","TFS","80","15.8","3",,,"145","23.8",,,"96","15.8","14","2.3","TFS","TFS",,,"TFS","TFS","51","8.4","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","0405","Ithica Elementary","PK,KK,01,02,03,04,05","1","1","27","14","8","50","TFS","66","9.9","6",,,"187","24.9",,,"74","9.9","30","4","10","32.3",,,"TFS","TFS","112","14.9","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","0112","KidsPeace","05,06,07,08,09,10,11","TFS","TFS","50","TFS","3","47","TFS","100","65.8","TFS","10","34.5",,,"TFS","TFS","25","65.8","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS",,,"66","34"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","0176","Mount Zion Elementary School","PK,KK,01,02,03,04,05","1","TFS","7","17","8","67","TFS","85","13","12",,,"186","29.5",,,"82","13","63","10","TFS","TFS",,,"TFS","TFS","38","6","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","0212","Mt. Zion High School","09,10,11,12","TFS","TFS","11","16","6","67","TFS","69","10","4",,,,,"127","27","47","10","14","3","TFS","TFS","302","64.1","22","6.4","41","8.7","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","0208","Mt. Zion Middle School","06,07,08","1","TFS","10","17","8","65","TFS","78","11.3","11","117","34",,,,,"39","11.3","20","5.8","TFS","TFS",,,"TFS","TFS","38","11","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","0115","Providence Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","10","6","6","78","TFS","71","10.2","1",,,"156","31.8",,,"50","10.2","TFS","TFS","TFS","TFS",,,"TFS","TFS","62","12.6","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","0377","Roopville Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","3","5","7","85","TFS","60","11.7","2",,,"92","22.4",,,"48","11.7","TFS","TFS","TFS","TFS",,,"TFS","TFS","71","17.3","47","53"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","5052","Sand Hill Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","17","16","8","59","TFS","73","13.3","6",,,"204","30.4",,,"89","13.3","34","5.1","11","21.2",,,"TFS","TFS","89","13.3","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","0100","Sharp Creek Elementary School","PK,KK,01,02,03,04,05","1","TFS","23","20","9","47","TFS","100","17.1","12",,,"216","42.5",,,"87","17.1","52","10.2","TFS","TFS",,,"TFS","TFS","51","10","56","44"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","1054","Temple Elementary School","PK,KK,01,02,03,04,05","1","TFS","28","11","6","54","TFS","85","14.4","4",,,"265","43.2",,,"88","14.4","16","2.6","TFS","TFS",,,"TFS","TFS","83","13.5","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","0189","Temple High School","09,10,11,12","1","TFS","21","9","7","62","TFS","70","13.8","2",,,,,"212","26.2","112","13.8","TFS","TFS","TFS","TFS","570","70.4","22","3.5","91","11.2","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","0102","Temple Middle School","06,07,08","1","TFS","19","8","7","64","TFS","76","15.8","4","218","34.7",,,,,"99","15.8","TFS","TFS","TFS","TFS",,,"TFS","TFS","97","15.4","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","0705","Villa Rica Elementary School","PK,KK,01,02,03,04,05","2","TFS","27","16","7","48","TFS","87","15.1","7",,,"145","32.7",,,"67","15.1","23","5.2","10","31.3",,,"TFS","TFS","49","11","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","5054","Villa Rica High School","09,10,11,12","1","TFS","32","13","7","47","TFS","66","12.9","3",,,,,"537","29.9","232","12.9","30","1.7","TFS","TFS","1210","67.4","56","4.3","243","13.5","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","0305","Villa Rica Middle","06,07,08","1","TFS","39","13","7","40","TFS","78","13.3","6","157","32.6",,,,,"64","13.3","14","2.9","TFS","TFS",,,"TFS","TFS","63","13.1","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","622","Carroll County","0477","Whitesburg Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","3","9","5","83","TFS","72","14.6","3",,,"158","33.1",,,"70","14.6","11","2.3","TFS","TFS",,,"TFS","TFS","62","13","58","42"
"Enrollment_by_Subgroup_Metrics","2023-24","School","623","Catoosa County","0103","Battlefield Elementary School","03,04,05","5","TFS","4","9","4","77","TFS","54","12.8","5",,,"85","20.2",,,"54","12.8","12","2.9","TFS","TFS",,,"TFS","TFS","66","15.7","48","52"
"Enrollment_by_Subgroup_Metrics","2023-24","School","623","Catoosa County","0102","Battlefield Primary","PK,KK,01,02","5","TFS","7","7","6","74","TFS","62","8.9","4",,,"155","38.5",,,"36","8.9","18","4.5","TFS","TFS",,,"TFS","TFS","47","11.7","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","623","Catoosa County","1050","Boynton Elementary School","PK,KK,01,02,03,04,05","1","1","2","6","4","86","TFS","41","18.3","TFS",,,"108","19.2",,,"103","18.3","TFS","TFS","TFS","TFS",,,"TFS","TFS","87","15.5","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","623","Catoosa County","3050","Cloud Springs Elementary School","KK,01,02,03,04,05","4","TFS","6","6","8","76","TFS","82","19.1","2",,,"93","32.9",,,"54","19.1","TFS","TFS","TFS","TFS",,,"TFS","TFS","37","13.1","55","45"
"Enrollment_by_Subgroup_Metrics","2023-24","School","623","Catoosa County","5050","Graysville Elementary School","PK,KK,01,02,03,04,05","1","TFS","2","7","8","83","TFS","46","8.9","1",,,"161","29.3",,,"49","8.9","TFS","TFS","TFS","TFS",,,"TFS","TFS","117","21.3","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","623","Catoosa County","0109","Heritage High School","09,10,11,12","2","TFS","2","5","3","88","TFS","37","18.3","1",,,,,"115","9.1","231","18.3","11",".9","TFS","TFS","672","53.2","11","1.2","253","20","54","46"
"Enrollment_by_Subgroup_Metrics","2023-24","School","623","Catoosa County","0205","Heritage Middle School","06,07,08","3","TFS","1","4","3","89","TFS","43","15.4","1","195","21.9",,,,,"137","15.4","TFS","TFS","TFS","TFS",,,"11","1.3","248","27.9","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","623","Catoosa County","2552","Lakeview Middle School","06,07,08","3","TFS","6","11","6","74","TFS","73","18.4","6","297","46.8",,,,,"117","18.4","28","4.4","TFS","TFS",,,"17","2.7","89","14","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","09,10,11,12","3","TFS","8","10","5","74","TFS","69","19.5","4",,,,,"129","13.1","193","19.5","32","3.2","TFS","TFS","684","69.2","38","5.1","103","10.4","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","623","Catoosa County","3052","Ringgold Elementary School","03,04,05","1","TFS","4","5","6","84","TFS","54","15.9","1",,,"64","15",,,"68","15.9","TFS","TFS","TFS","TFS",,,"TFS","TFS","80","18.7","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","623","Catoosa County","4052","Ringgold High School","09,10,11,12","1","TFS","4","4","3","88","TFS","50","18","1",,,,,"72","7","184","18","TFS","TFS","TFS","TFS","651","63.7","16","2","194","19","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","623","Catoosa County","5052","Ringgold Middle School","06,07,08","1","TFS","3","5","5","86","TFS","53","18.4","3","280","36.5",,,,,"141","18.4","TFS","TFS","TFS","TFS",,,"20","2.7","150","19.6","54","46"
"Enrollment_by_Subgroup_Metrics","2023-24","School","623","Catoosa County","0100","Ringgold Primary School","PK,KK,01,02","1","TFS","4","6","8","81","TFS","60","17","2",,,"105","23.9",,,"75","17","TFS","TFS","60","52.6",,,"TFS","TFS","37","8.4","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","623","Catoosa County","0185","Tiger Creek Elementary School","PK,KK,01,02,03,04,05","1","TFS","3","7","5","85","TFS","69","14.4","2",,,"136","34.4",,,"57","14.4","TFS","TFS","TFS","TFS",,,"TFS","TFS","72","18.2","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","623","Catoosa County","1054","West Side Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","6","16","9","69","TFS","81","14.1","10",,,"170","37.4",,,"64","14.1","42","9.3","TFS","TFS",,,"TFS","TFS","47","10.4","48","52"
"Enrollment_by_Subgroup_Metrics","2023-24","School","623","Catoosa County","0105","Woodstation Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","1","4","4","91","TFS","54","16.3","1",,,"122","33.6",,,"59","16.3","TFS","TFS","TFS","TFS",,,"TFS","TFS","72","19.8","54","46"
"Enrollment_by_Subgroup_Metrics","2023-24","School","624","Charlton County","0112","Bethune Middle School","05,06,07,08","TFS","TFS","28","2","8","62","TFS","76","19.5","TFS","84","22.4","22","21.6",,,"93","19.5","TFS","TFS","TFS","TFS",,,"13","2.8","31","6.5","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","624","Charlton County","0287","Charlton County High School","09,10,11,12","1","TFS","29","4","8","59","TFS","67","14.6","1",,,,,"72","16.1","65","14.6","TFS","TFS","TFS","TFS","209","46.9","15","4.7","20","4.5","56","44"
"Enrollment_by_Subgroup_Metrics","2023-24","School","624","Charlton County","0199","Folkston Elementary School","PK,KK,01,02,03,04","TFS","1","33","3","9","54","TFS","75","16.9","TFS",,,"129","26.2",,,"83","16.9","TFS","TFS","TFS","TFS",,,"TFS","TFS","12","2.4","51","49"
